,Vehicle,engine_type,engine_config,cylinders,displacement,hp,tq
23891,1999 Nissan Sentra Specs: 4-Door Sedan XE Manual,i4,i,4,1.6,115,108
23892,1999 Nissan Sentra Specs: 4-Door Sedan SE-L Manual,i4,i,4,2.0,140,132
23893,1999 Nissan Sentra Specs: 4-Door Sedan SE Manual,i4,i,4,2.0,140,132
23894,1999 Nissan Sentra Specs: 4-Door Sedan GXE Manual,i4,i,4,1.6,115,108
23895,1999 Nissan Sentra Specs: 4-Door Sedan XE Automatic,i4,i,4,1.6,115,108
23896,1999 Nissan Sentra Specs: 4-Door Sedan SE-L Automatic,i4,i,4,2.0,140,132
23897,1999 Nissan Sentra Specs: 4-Door Sedan SE Automatic,i4,i,4,2.0,140,132
23898,1998 Nissan Sentra Specs: 4-Door Sedan GLE Automatic,i4,i,4,1.6,115,108
23899,1998 Nissan Sentra Specs: 4-Door Sedan XE Manual,i4,i,4,1.6,115,108
23900,1998 Nissan Sentra Specs: 4-Door Sedan SE Manual,i4,i,4,2.0,140,132
23901,1998 Nissan Sentra Specs: 4-Door Sedan GXE Manual,i4,i,4,1.6,115,108
23902,1998 Nissan Sentra Specs: 4-Door Sedan GLE Manual,i4,i,4,1.6,115,108
23903,1998 Nissan Sentra Specs: 4-Door Sedan Manual,i4,i,4,1.6,115,108
23904,1998 Nissan Sentra Specs: 4-Door Sedan XE Automatic,i4,i,4,1.6,115,108
23905,1998 Nissan Sentra Specs: 4-Door Sedan SE Automatic,i4,i,4,2.0,140,132
23906,1998 Nissan Sentra Specs: 4-Door Sedan GXE Automatic,i4,i,4,1.6,115,108
23907,1997 Nissan Sentra Specs: 4-Door Sedan GLE Automatic,i4,i,4,1.6,115,108
23908,1997 Nissan Sentra Specs: 4-Door Sedan XE Manual,i4,i,4,1.6,115,108
23909,1997 Nissan Sentra Specs: 4-Door Sedan GXE Manual,i4,i,4,1.6,115,108
23910,1997 Nissan Sentra Specs: 4-Door Sedan GLE Manual,i4,i,4,1.6,115,108
23911,1997 Nissan Sentra Specs: 4-Door Sedan Manual,i4,i,4,1.6,115,108
23912,1997 Nissan Sentra Specs: 4-Door Sedan XE Automatic,i4,i,4,1.6,115,108
23913,1997 Nissan Sentra Specs: 4-Door Sedan GXE Automatic,i4,i,4,1.6,115,108
23997,2018 Nissan Rogue Sport Specs: 2018.5 AWD S,i4,i,4,2.0,141,147
23998,2018 Nissan Rogue Sport Specs: FWD SV,i4,i,4,2.0,141,147
23999,2018 Nissan Rogue Sport Specs: FWD SL,i4,i,4,2.0,141,147
24000,2018 Nissan Rogue Sport Specs: FWD S,i4,i,4,2.0,141,147
24001,2018 Nissan Rogue Sport Specs: AWD SV,i4,i,4,2.0,141,147
24002,2018 Nissan Rogue Sport Specs: AWD SL,i4,i,4,2.0,141,147
24003,2018 Nissan Rogue Sport Specs: AWD S,i4,i,4,2.0,141,147
24004,2018 Nissan Rogue Sport Specs: 2018.5 FWD SV,i4,i,4,2.0,141,147
24005,2018 Nissan Rogue Sport Specs: 2018.5 FWD SL,i4,i,4,2.0,141,147
24006,2018 Nissan Rogue Sport Specs: 2018.5 FWD S,i4,i,4,2.0,141,147
24007,2018 Nissan Rogue Sport Specs: 2018.5 AWD SV,i4,i,4,2.0,141,147
24008,2018 Nissan Rogue Sport Specs: 2018.5 AWD SL,i4,i,4,2.0,141,147
24009,2019 Nissan GT-R Specs: NISMO AWD,v6,v,6,3.8,600,481
24010,2019 Nissan GT-R Specs: Track Edition AWD,v6,v,6,3.8,565,467
24011,2019 Nissan GT-R Specs: Pure AWD,v6,v,6,3.8,565,467
24012,2019 Nissan GT-R Specs: Premium AWD,v6,v,6,3.8,565,467
24013,2018 Nissan GT-R Specs: NISMO AWD,v6,v,6,3.8,600,481
24014,2018 Nissan GT-R Specs: Track Edition AWD,v6,v,6,3.8,565,467
24015,2018 Nissan GT-R Specs: Pure AWD,v6,v,6,3.8,565,467
24016,2018 Nissan GT-R Specs: Premium AWD,v6,v,6,3.8,565,467
24017,2016 Nissan GT-R Specs: 2-Door Coupe Black Edition,v6,v,6,3.8,545,463
24018,2016 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,545,463
24019,2016 Nissan GT-R Specs: 2-Door Coupe NISMO,v6,v,6,3.8,600,481
24020,2015 Nissan GT-R Specs: 2-Door Coupe Black Edition,v6,v,6,3.8,545,463
24021,2015 Nissan GT-R Specs: 2-Door Coupe Track Edition,v6,v,6,3.8,545,463
24022,2015 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,545,463
24023,2015 Nissan GT-R Specs: 2-Door Coupe NISMO,v6,v,6,3.8,600,481
24024,2014 Nissan GT-R Specs: 2-Door Coupe Black Edition,v6,v,6,3.8,545,463
24025,2014 Nissan GT-R Specs: 2-Door Coupe Track Edition,v6,v,6,3.8,545,463
24026,2014 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,545,463
24027,2013 Nissan GT-R Specs: 2-Door Coupe Black Edition,v6,v,6,3.8,545,463
24028,2013 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,545,463
24029,2012 Nissan GT-R Specs: 2-Door Coupe Black Edition,v6,v,6,3.8,530,448
24030,2012 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,530,448
24031,2011 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,485,434
24032,2010 Nissan GT-R Specs: 2-Door Coupe,v6,v,6,3.8,485,434
24033,2010 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,485,434
24034,2009 Nissan GT-R Specs: 2-Door Coupe,v6,v,6,3.8,480,430
24035,2009 Nissan GT-R Specs: 2-Door Coupe Premium,v6,v,6,3.8,480,430
24036,2019 Nissan NV200 Specs: I4,i4,i,4,2.0,131,139
24037,2019 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24038,2019 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24039,2018 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24040,2018 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24041,2016 Nissan NV200 Specs: I4,i4,i,4,2.0,131,139
24042,2016 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24043,2016 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24044,2015 Nissan NV200 Specs: I4,i4,i,4,2.0,131,139
24045,2015 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24046,2015 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24047,2014 Nissan NV200 Specs: I4,i4,i,4,2.0,131,139
24048,2014 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24049,2014 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24050,2013 Nissan NV200 Specs: I4 S,i4,i,4,2.0,131,139
24051,2013 Nissan NV200 Specs: I4 SV,i4,i,4,2.0,131,139
24052,2019 Nissan 370Z Coupe Specs: Automatic,v6,v,6,3.7,332,270
24053,2019 Nissan 370Z Coupe Specs: Sport Touring Manual,v6,v,6,3.7,332,270
24054,2019 Nissan 370Z Coupe Specs: Sport Manual,v6,v,6,3.7,332,270
24055,2019 Nissan 370Z Coupe Specs: NISMO Manual,v6,v,6,3.7,350,276
24056,2019 Nissan 370Z Coupe Specs: Manual,v6,v,6,3.7,332,270
24057,2019 Nissan 370Z Coupe Specs: Sport Touring Automatic,v6,v,6,3.7,332,270
24058,2019 Nissan 370Z Coupe Specs: NISMO Automatic,v6,v,6,3.7,350,276
24059,2018 Nissan 370Z Coupe Specs: Automatic,v6,v,6,3.7,332,270
24060,2018 Nissan 370Z Coupe Specs: Touring Manual,v6,v,6,3.7,332,270
24061,2018 Nissan 370Z Coupe Specs: Sport Tech Manual,v6,v,6,3.7,332,270
24062,2018 Nissan 370Z Coupe Specs: Sport Manual,v6,v,6,3.7,332,270
24063,2018 Nissan 370Z Coupe Specs: NISMO Manual,v6,v,6,3.7,350,276
24064,2018 Nissan 370Z Coupe Specs: Manual,v6,v,6,3.7,332,270
24065,2018 Nissan 370Z Coupe Specs: Touring Automatic,v6,v,6,3.7,332,270
24066,2018 Nissan 370Z Coupe Specs: Sport Tech Automatic,v6,v,6,3.7,332,270
24067,2018 Nissan 370Z Coupe Specs: Sport Automatic,v6,v,6,3.7,332,270
24068,2018 Nissan 370Z Coupe Specs: NISMO Automatic,v6,v,6,3.7,350,276
24069,2019 Nissan 370Z Roadster Specs: Automatic,v6,v,6,3.7,332,270
24070,2019 Nissan 370Z Roadster Specs: Touring Automatic,v6,v,6,3.7,332,270
24071,2019 Nissan 370Z Roadster Specs: Sport Touring Automatic,v6,v,6,3.7,332,270
24072,2018 Nissan 370Z Roadster Specs: Automatic,v6,v,6,3.7,332,270
24073,2018 Nissan 370Z Roadster Specs: Touring Sport Manual,v6,v,6,3.7,332,270
24074,2018 Nissan 370Z Roadster Specs: Touring Sport Automatic,v6,v,6,3.7,332,270
24075,2018 Nissan 370Z Roadster Specs: Touring Automatic,v6,v,6,3.7,332,270
24076,2019 Nissan NV Specs: NV1500 Standard Roof V6 S,v6,v,6,4.0,261,281
24077,2019 Nissan NV Specs: NV3500 HD SL V8,v8,v,8,5.6,375,387
24078,2019 Nissan NV Specs: NV3500 HD SV V6,v6,v,6,4.0,261,281
24079,2019 Nissan NV Specs: NV3500 HD S V6,v6,v,6,4.0,261,281
24080,2019 Nissan NV Specs: NV3500 HD Standard Roof V8 SV,v8,v,8,5.6,375,387
24081,2019 Nissan NV Specs: NV3500 HD Standard Roof V8 SL,v8,v,8,5.6,375,387
24082,2019 Nissan NV Specs: NV3500 HD Standard Roof V8 S,v8,v,8,5.6,375,387
24083,2019 Nissan NV Specs: NV3500 HD High Roof V8 SV,v8,v,8,5.6,375,387
24084,2019 Nissan NV Specs: NV3500 HD High Roof V8 SL,v8,v,8,5.6,375,387
24085,2019 Nissan NV Specs: NV3500 HD High Roof V8 S,v8,v,8,5.6,375,387
24086,2019 Nissan NV Specs: NV2500 HD Standard Roof V8 SV,v8,v,8,5.6,375,387
24087,2019 Nissan NV Specs: NV2500 HD Standard Roof V8 S,v8,v,8,5.6,375,387
24088,2019 Nissan NV Specs: NV2500 HD Standard Roof V6 SV,v6,v,6,4.0,261,281
24089,2019 Nissan NV Specs: NV2500 HD Standard Roof V6 SL,v6,v,6,4.0,261,281
24090,2019 Nissan NV Specs: NV2500 HD Standard Roof V6 S,v6,v,6,4.0,261,281
24091,2019 Nissan NV Specs: NV2500 HD High Roof V8 SV,v8,v,8,5.6,375,387
24092,2019 Nissan NV Specs: NV2500 HD High Roof V8 S,v8,v,8,5.6,375,387
24093,2019 Nissan NV Specs: NV2500 HD High Roof V6 SV,v6,v,6,4.0,261,281
24094,2019 Nissan NV Specs: NV2500 HD High Roof V6 SL,v6,v,6,4.0,261,281
24095,2019 Nissan NV Specs: NV2500 HD High Roof V6 S,v6,v,6,4.0,261,281
24096,2019 Nissan NV Specs: NV1500 Standard Roof V6 SV,v6,v,6,4.0,261,281
24097,2018 Nissan NV Specs: NV1500 Standard Roof V6 S,v6,v,6,4.0,261,281
24098,2018 Nissan NV Specs: NV3500 HD SL V8,v8,v,8,5.6,375,387
24099,2018 Nissan NV Specs: NV3500 HD SV V6,v6,v,6,4.0,261,281
24100,2018 Nissan NV Specs: NV3500 HD S V6,v6,v,6,4.0,261,281
24101,2018 Nissan NV Specs: NV3500 HD Standard Roof V8 SV,v8,v,8,5.6,375,387
24102,2018 Nissan NV Specs: NV3500 HD Standard Roof V8 SL,v8,v,8,5.6,375,387
24103,2018 Nissan NV Specs: NV3500 HD Standard Roof V8 S,v8,v,8,5.6,375,387
24104,2018 Nissan NV Specs: NV3500 HD High Roof V8 SV,v8,v,8,5.6,375,387
24105,2018 Nissan NV Specs: NV3500 HD High Roof V8 SL,v8,v,8,5.6,375,387
24106,2018 Nissan NV Specs: NV3500 HD High Roof V8 S,v8,v,8,5.6,375,387
24107,2018 Nissan NV Specs: NV2500 HD Standard Roof V8 SV,v8,v,8,5.6,375,387
24108,2018 Nissan NV Specs: NV2500 HD Standard Roof V8 S,v8,v,8,5.6,375,387
24109,2018 Nissan NV Specs: NV2500 HD Standard Roof V6 SV,v6,v,6,4.0,261,281
24110,2018 Nissan NV Specs: NV2500 HD Standard Roof V6 SL,v6,v,6,4.0,261,281
24111,2018 Nissan NV Specs: NV2500 HD Standard Roof V6 S,v6,v,6,4.0,261,281
24112,2018 Nissan NV Specs: NV2500 HD High Roof V8 SV,v8,v,8,5.6,375,387
24113,2018 Nissan NV Specs: NV2500 HD High Roof V8 S,v8,v,8,5.6,375,387
24114,2018 Nissan NV Specs: NV2500 HD High Roof V6 SV,v6,v,6,4.0,261,281
24115,2018 Nissan NV Specs: NV2500 HD High Roof V6 SL,v6,v,6,4.0,261,281
24116,2018 Nissan NV Specs: NV2500 HD High Roof V6 S,v6,v,6,4.0,261,281
24117,2018 Nissan NV Specs: NV1500 Standard Roof V6 SV,v6,v,6,4.0,261,281
24118,2016 Nissan NV Specs: High Roof 2500 V6 S,v6,v,6,4.0,261,281
24119,2016 Nissan NV Specs: Standard Roof 3500 V8 SV,v8,v,8,5.6,317,385
24120,2016 Nissan NV Specs: Standard Roof 3500 V8 SL,v8,v,8,5.6,317,385
24121,2016 Nissan NV Specs: Standard Roof 3500 V8 S,v8,v,8,5.6,317,385
24122,2016 Nissan NV Specs: Standard Roof 2500 V8 SV,v8,v,8,5.6,317,385
24123,2016 Nissan NV Specs: Standard Roof 2500 V8 SL,v8,v,8,5.6,317,385
24124,2016 Nissan NV Specs: Standard Roof 2500 V8 S,v8,v,8,5.6,317,385
24125,2016 Nissan NV Specs: Standard Roof 2500 V6 SV,v6,v,6,4.0,261,281
24126,2016 Nissan NV Specs: Standard Roof 2500 V6 SL,v6,v,6,4.0,261,281
24127,2016 Nissan NV Specs: Standard Roof 2500 V6 S,v6,v,6,4.0,261,281
24128,2016 Nissan NV Specs: Standard Roof 1500 V6 SV,v6,v,6,4.0,261,281
24129,2016 Nissan NV Specs: Standard Roof 1500 V6 S,v6,v,6,4.0,261,281
24130,2016 Nissan NV Specs: High Roof 3500 V8 SV,v8,v,8,5.6,317,385
24131,2016 Nissan NV Specs: High Roof 3500 V8 SL,v8,v,8,5.6,317,385
24132,2016 Nissan NV Specs: High Roof 3500 V8 S,v8,v,8,5.6,317,385
24133,2016 Nissan NV Specs: High Roof 2500 V8 SV,v8,v,8,5.6,317,385
24134,2016 Nissan NV Specs: High Roof 2500 V8 SL,v8,v,8,5.6,317,385
24135,2016 Nissan NV Specs: High Roof 2500 V8 S,v8,v,8,5.6,317,385
24136,2016 Nissan NV Specs: High Roof 2500 V6 SV,v6,v,6,4.0,261,281
24137,2016 Nissan NV Specs: High Roof 2500 V6 SL,v6,v,6,4.0,261,281
24138,2015 Nissan NV Specs: High Roof 2500 V6 S,v6,v,6,4.0,261,281
24139,2015 Nissan NV Specs: Standard Roof 3500 V8 SV,v8,v,8,5.6,317,385
24140,2015 Nissan NV Specs: Standard Roof 3500 V8 SL,v8,v,8,5.6,317,385
24141,2015 Nissan NV Specs: Standard Roof 3500 V8 S,v8,v,8,5.6,317,385
24142,2015 Nissan NV Specs: Standard Roof 2500 V8 SV,v8,v,8,5.6,317,385
24143,2015 Nissan NV Specs: Standard Roof 2500 V8 SL,v8,v,8,5.6,317,385
24144,2015 Nissan NV Specs: Standard Roof 2500 V8 S,v8,v,8,5.6,317,385
24145,2015 Nissan NV Specs: Standard Roof 2500 V6 SV,v6,v,6,4.0,261,281
24146,2015 Nissan NV Specs: Standard Roof 2500 V6 SL,v6,v,6,4.0,261,281
24147,2015 Nissan NV Specs: Standard Roof 2500 V6 S,v6,v,6,4.0,261,281
24148,2015 Nissan NV Specs: Standard Roof 1500 V6 SV,v6,v,6,4.0,261,281
24149,2015 Nissan NV Specs: Standard Roof 1500 V6 S,v6,v,6,4.0,261,281
24150,2015 Nissan NV Specs: High Roof 3500 V8 SV,v8,v,8,5.6,317,385
24151,2015 Nissan NV Specs: High Roof 3500 V8 SL,v8,v,8,5.6,317,385
24152,2015 Nissan NV Specs: High Roof 3500 V8 S,v8,v,8,5.6,317,385
24153,2015 Nissan NV Specs: High Roof 2500 V8 SV,v8,v,8,5.6,317,385
24154,2015 Nissan NV Specs: High Roof 2500 V8 SL,v8,v,8,5.6,317,385
24155,2015 Nissan NV Specs: High Roof 2500 V8 S,v8,v,8,5.6,317,385
24156,2015 Nissan NV Specs: High Roof 2500 V6 SV,v6,v,6,4.0,261,281
24157,2015 Nissan NV Specs: High Roof 2500 V6 SL,v6,v,6,4.0,261,281
24158,2014 Nissan NV Specs: High Roof 2500 V6 S,v6,v,6,4.0,261,281
24159,2014 Nissan NV Specs: Standard Roof 3500 V8 SV,v8,v,8,5.6,317,385
24160,2014 Nissan NV Specs: Standard Roof 3500 V8 S,v8,v,8,5.6,317,385
24161,2014 Nissan NV Specs: Standard Roof 2500 V8 SV,v8,v,8,5.6,317,385
24162,2014 Nissan NV Specs: Standard Roof 2500 V8 S,v8,v,8,5.6,317,385
24163,2014 Nissan NV Specs: Standard Roof 2500 V6 SV,v6,v,6,4.0,261,281
24164,2014 Nissan NV Specs: Standard Roof 2500 V6 S,v6,v,6,4.0,261,281
24165,2014 Nissan NV Specs: Standard Roof 1500 V6 SV,v6,v,6,4.0,261,281
24166,2014 Nissan NV Specs: Standard Roof 1500 V6 S,v6,v,6,4.0,261,281
24167,2014 Nissan NV Specs: High Roof 3500 V8 SV,v8,v,8,5.6,317,385
24168,2014 Nissan NV Specs: High Roof 3500 V8 S,v8,v,8,5.6,317,385
24169,2014 Nissan NV Specs: High Roof 2500 V8 SV,v8,v,8,5.6,317,385
24170,2014 Nissan NV Specs: High Roof 2500 V8 S,v8,v,8,5.6,317,385
24171,2014 Nissan NV Specs: High Roof 2500 V6 SV,v6,v,6,4.0,261,281
24172,2013 Nissan NV Specs: High Roof 2500 V6 S,v6,v,6,4.0,261,281
24173,2013 Nissan NV Specs: Standard Roof 3500 V8 SV,v8,v,8,5.6,317,385
24174,2013 Nissan NV Specs: Standard Roof 3500 V8 S,v8,v,8,5.6,317,385
24175,2013 Nissan NV Specs: Standard Roof 2500 V8 SV,v8,v,8,5.6,317,385
24176,2013 Nissan NV Specs: Standard Roof 2500 V8 S,v8,v,8,5.6,317,385
24177,2013 Nissan NV Specs: Standard Roof 2500 V6 SV,v6,v,6,4.0,261,281
24178,2013 Nissan NV Specs: Standard Roof 2500 V6 S,v6,v,6,4.0,261,281
24179,2013 Nissan NV Specs: Standard Roof 1500 V6 SV,v6,v,6,4.0,261,281
24180,2013 Nissan NV Specs: Standard Roof 1500 V6 S,v6,v,6,4.0,261,281
24181,2013 Nissan NV Specs: High Roof 3500 V8 SV,v8,v,8,5.6,317,385
24182,2013 Nissan NV Specs: High Roof 3500 V8 S,v8,v,8,5.6,317,385
24183,2013 Nissan NV Specs: High Roof 2500 V8 SV,v8,v,8,5.6,317,385
24184,2013 Nissan NV Specs: High Roof 2500 V8 S,v8,v,8,5.6,317,385
24185,2013 Nissan NV Specs: High Roof 2500 V6 SV,v6,v,6,4.0,261,281
24186,2012 Nissan NV Specs: High Roof 2500 V6 S,v6,v,6,4.0,261,281
24187,2012 Nissan NV Specs: Standard Roof 3500 V8 SV w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24188,2012 Nissan NV Specs: Standard Roof 3500 V8 S w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24189,2012 Nissan NV Specs: Standard Roof 3500 V8 SV,v8,v,8,5.6,317,385
24190,2012 Nissan NV Specs: Standard Roof 3500 V8 S,v8,v,8,5.6,317,385
24191,2012 Nissan NV Specs: Standard Roof 2500 V8 SV w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24192,2012 Nissan NV Specs: Standard Roof 2500 V8 S w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24193,2012 Nissan NV Specs: Standard Roof 2500 V8 SV,v8,v,8,5.6,317,385
24194,2012 Nissan NV Specs: Standard Roof 2500 V8 S,v8,v,8,5.6,317,385
24195,2012 Nissan NV Specs: Standard Roof 2500 V6 SV w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24196,2012 Nissan NV Specs: Standard Roof 2500 V6 S w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24197,2012 Nissan NV Specs: Standard Roof 2500 V6 SV,v6,v,6,4.0,261,281
24198,2012 Nissan NV Specs: Standard Roof 2500 V6 S,v6,v,6,4.0,261,281
24199,2012 Nissan NV Specs: Standard Roof 1500 V6 SV w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24200,2012 Nissan NV Specs: Standard Roof 1500 V6 S w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24201,2012 Nissan NV Specs: Standard Roof 1500 V6 SV,v6,v,6,4.0,261,281
24202,2012 Nissan NV Specs: Standard Roof 1500 V6 S,v6,v,6,4.0,261,281
24203,2012 Nissan NV Specs: High Roof 3500 V8 SV w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24204,2012 Nissan NV Specs: High Roof 3500 V8 S w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24205,2012 Nissan NV Specs: High Roof 3500 V8 SV,v8,v,8,5.6,317,385
24206,2012 Nissan NV Specs: High Roof 3500 V8 S,v8,v,8,5.6,317,385
24207,2012 Nissan NV Specs: High Roof 2500 V8 SV w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24208,2012 Nissan NV Specs: High Roof 2500 V8 S w/Sliding Glass Door Pkg,v8,v,8,5.6,317,385
24209,2012 Nissan NV Specs: High Roof 2500 V8 SV,v8,v,8,5.6,317,385
24210,2012 Nissan NV Specs: High Roof 2500 V8 S,v8,v,8,5.6,317,385
24211,2012 Nissan NV Specs: High Roof 2500 V6 SV w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24212,2012 Nissan NV Specs: High Roof 2500 V6 S w/Sliding Glass Door Pkg,v6,v,6,4.0,261,281
24213,2012 Nissan NV Specs: High Roof 2500 V6 SV,v6,v,6,4.0,261,281
24214,2018 Porsche Cayenne Specs: AWD,v6,v,6,3.6,300,295
24215,2018 Porsche Cayenne Specs: Turbo S AWD,v8,v,8,4.8,570,590
24216,2018 Porsche Cayenne Specs: Turbo AWD,v8,v,8,4.8,520,553
24219,2018 Porsche Cayenne Specs: S AWD,v6,v,6,3.6,420,406
24220,2018 Porsche Cayenne Specs: Platinum Edition AWD,v6,v,6,3.6,300,295
24221,2018 Porsche Cayenne Specs: GTS AWD,v6,v,6,3.6,440,443
24222,2016 Porsche Cayenne Specs: AWD 4-Door,v6,v,6,3.6,300,295
24223,2016 Porsche Cayenne Specs: AWD 4-Door Turbo S,v8,v,8,4.8,570,590
24224,2016 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,520,553
24226,2016 Porsche Cayenne Specs: AWD 4-Door S,v6,v,6,3.6,420,406
24227,2016 Porsche Cayenne Specs: AWD 4-Door GTS,v6,v,6,3.6,440,443
24228,2016 Porsche Cayenne Specs: AWD 4-Door Diesel,v6,v,6,3.0,240,406
24229,2015 Porsche Cayenne Specs: AWD 4-Door Diesel,v6,v,6,3.0,240,406
24230,2015 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,520,553
24232,2015 Porsche Cayenne Specs: AWD 4-Door S,v6,v,6,3.6,420,406
24233,2014 Porsche Cayenne Specs: AWD 4-Door Diesel,v6,v,6,3.0,240,406
24234,2014 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24235,2014 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,300,295
24237,2014 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,400,369
24238,2014 Porsche Cayenne Specs: AWD 4-Door Platinum Edition,v6,v,6,3.6,300,295
24239,2014 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,300,295
24240,2014 Porsche Cayenne Specs: AWD 4-Door GTS,v8,v,8,4.8,420,380
24241,2014 Porsche Cayenne Specs: AWD 4-Door Diesel Platinum Edition,v6,v,6,3.0,240,406
24243,2013 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24244,2013 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,300,295
24246,2013 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,400,369
24247,2013 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,300,295
24249,2012 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,300,295
24250,2012 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24251,2012 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,300,295
24253,2012 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,400,369
24254,2011 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,300,295
24255,2011 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24256,2011 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,300,295
24258,2011 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,400,369
24259,2010 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,290,273
24260,2010 Porsche Cayenne Specs: AWD 4-Door Turbo S,v8,v,8,4.8,550,553
24261,2010 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24262,2010 Porsche Cayenne Specs: AWD 4-Door S Transsyberia Tiptronic,v8,v,8,4.8,405,369
24263,2010 Porsche Cayenne Specs: AWD 4-Door GTS Tiptronic,v8,v,8,4.8,405,369
24264,2010 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,290,273
24265,2010 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,385,369
24266,2010 Porsche Cayenne Specs: AWD 4-Door GTS Manual,v8,v,8,4.8,405,369
24267,2009 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,290,273
24268,2009 Porsche Cayenne Specs: AWD 4-Door Turbo S,v8,v,8,4.8,550,553
24269,2009 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24270,2009 Porsche Cayenne Specs: AWD 4-Door GTS Tiptronic,v8,v,8,4.8,405,369
24271,2009 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,290,273
24272,2009 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,385,369
24273,2009 Porsche Cayenne Specs: AWD 4-Door GTS Manual,v8,v,8,4.8,405,369
24274,2008 Porsche Cayenne Specs: AWD 4-Door Manual,v6,v,6,3.6,290,273
24275,2008 Porsche Cayenne Specs: AWD 4-Door Turbo,v8,v,8,4.8,500,516
24276,2008 Porsche Cayenne Specs: AWD 4-Door GTS Tiptronic,v8,v,8,4.8,405,369
24277,2008 Porsche Cayenne Specs: AWD 4-Door Tiptronic,v6,v,6,3.6,290,273
24278,2008 Porsche Cayenne Specs: AWD 4-Door S,v8,v,8,4.8,385,369
24279,2008 Porsche Cayenne Specs: AWD 4-Door GTS Manual,v8,v,8,4.8,405,369
24280,2006 Porsche Cayenne Specs: 4-Door 6-Speed Manual,v6,v,6,3.2,247,228
24281,2006 Porsche Cayenne Specs: 4-Door Turbo S Tiptronic,v8,v,8,4.5,520,530
24282,2006 Porsche Cayenne Specs: 4-Door Turbo Tiptronic,v8,v,8,4.5,450,457
